enrollment_id,learner_id,course_id,enrollment_date,started_course_flag,active_flag,completed_flag,completion_date,progress_percent,sessions_count,hours_spent,dropout_stage,satisfaction_score
E03610,L01687,C007,2024-11-17,0,0,0,,0.0,0,0.0,Enrolled not started,2.3
E03611,L02490,C002,2024-07-07,1,1,1,2024-08-17,100.0,9,8.7,,5.0
E03612,L02216,C004,2024-12-29,1,1,1,2025-03-11,89.2,10,12.7,,4.9
E03613,L01127,C005,2024-09-17,1,1,1,2024-12-01,93.0,8,15.5,,5.0
E03614,L02572,C005,2025-12-27,0,0,0,,0.0,0,0.0,Enrolled not started,2.3
E03615,L01034,C009,2025-06-02,1,1,1,2025-06-13,95.2,13,26.5,,5.0
E03616,L00930,C007,2025-07-30,0,0,0,,0.0,0,0.0,Enrolled not started,2.2
E03617,L00758,C009,2025-07-19,0,0,0,,0.0,0,0.0,Enrolled not started,1.8
E03618,L02768,C006,2025-09-15,1,0,0,,19.3,1,1.2,Dropped after first lesson,2.3
E03619,L02750,C009,2024-10-10,0,0,0,,0.0,0,0.0,Enrolled not started,2.1
E03620,L02147,C005,2024-09-06,0,0,0,,0.0,0,0.0,Enrolled not started,1.1
E03621,L03840,C001,2024-06-02,0,0,0,,0.0,0,0.0,Enrolled not started,1.8
E03622,L02945,C009,2025-11-10,1,1,0,,46.6,4,5.9,Dropped mid-course,3.4
E03623,L04173,C009,2024-04-16,0,0,0,,0.0,0,0.0,Enrolled not started,1.8
E03624,L00102,C002,2024-02-29,0,0,0,,0.0,0,0.0,Enrolled not started,2.5
E03625,L01276,C010,2024-06-17,1,1,1,2024-08-22,100.0,9,10.4,,5.0
E03626,L02934,C001,2025-02-21,1,1,1,2025-04-13,94.7,9,7.1,,5.0
E03627,L03230,C005,2025-12-24,1,0,0,,25.0,2,4.9,Dropped mid-course,2.5
E03628,L03617,C003,2025-03-28,0,0,0,,0.0,0,0.0,Enrolled not started,2.2
E03629,L03157,C008,2025-04-16,0,0,0,,0.0,0,0.0,Enrolled not started,2.3
E03630,L00101,C009,2025-03-03,0,0,0,,0.0,0,0.0,Enrolled not started,2.3
E03631,L00098,C009,2024-04-10,0,0,0,,0.0,0,0.0,Enrolled not started,1.8
E03632,L01506,C008,2025-05-29,1,1,1,2025-07-10,97.4,10,13.4,,5.0
E03633,L01497,C008,2025-01-27,0,0,0,,0.0,0,0.0,Enrolled not started,2.0
E03634,L00053,C003,2024-06-06,1,1,1,2024-08-11,97.4,8,19.9,,5.0
E03635,L01980,C004,2025-01-25,0,0,0,,0.0,0,0.0,Enrolled not started,2.1
E03636,L00988,C009,2025-07-29,1,1,1,2025-09-14,96.6,13,25.9,,5.0
E03637,L02604,C003,2025-03-06,1,1,0,,71.0,6,7.8,Active no completion,3.7
E03638,L03543,C003,2025-06-09,1,1,1,2025-06-17,89.7,13,14.8,,5.0
E03639,L03628,C002,2025-09-01,1,1,1,2025-09-16,96.4,7,9.6,,5.0
E03640,L01504,C005,2025-01-22,1,1,1,2025-04-06,96.7,10,16.2,,5.0
E03641,L03417,C008,2024-02-11,1,1,1,2024-03-29,92.9,13,9.6,,5.0
E03642,L01295,C003,2024-02-08,0,0,0,,0.0,0,0.0,Enrolled not started,2.4
E03643,L02116,C008,2025-06-02,1,1,1,2025-08-12,94.0,7,13.5,,5.0
E03644,L02793,C004,2024-10-11,0,0,0,,0.0,0,0.0,Enrolled not started,1.2
E03645,L03693,C008,2024-06-08,1,1,1,2024-08-19,86.1,11,11.8,,5.0
E03646,L00603,C007,2025-09-07,0,0,0,,0.0,0,0.0,Enrolled not started,1.0
E03647,L03156,C001,2025-11-13,1,1,1,2025-12-19,99.8,6,6.5,,5.0
E03648,L03060,C001,2024-12-03,0,0,0,,0.0,0,0.0,Enrolled not started,1.9
E03649,L04171,C005,2024-06-18,0,0,0,,0.0,0,0.0,Enrolled not started,2.4
E03650,L02035,C002,2024-09-11,1,1,1,2024-10-17,94.5,14,9.8,,5.0
E03651,L01625,C006,2025-11-13,0,0,0,,0.0,0,0.0,Enrolled not started,1.7
E03652,L03704,C007,2025-03-08,1,0,0,,5.6,1,2.1,Dropped after enrollment,1.4
E03653,L03011,C001,2025-07-25,1,1,1,2025-08-21,98.2,9,9.3,,5.0
E03654,L01041,C008,2025-02-05,1,1,1,2025-04-17,86.4,10,9.8,,5.0
E03655,L02294,C001,2024-09-19,1,1,1,2024-11-17,90.7,11,8.8,,5.0
E03656,L01085,C010,2025-12-22,1,1,1,2026-02-11,92.1,12,8.9,,5.0
E03657,L03832,C004,2024-12-02,0,0,0,,0.0,0,0.0,Enrolled not started,1.5
E03658,L02306,C003,2025-11-22,1,1,1,2025-12-31,99.3,9,16.4,,5.0
E03659,L00072,C004,2024-03-22,0,0,0,,0.0,0,0.0,Enrolled not started,1.6
E03660,L00760,C007,2024-05-29,1,1,1,2024-07-04,100.0,8,23.7,,5.0
E03661,L00009,C002,2025-09-14,1,1,1,2025-10-08,91.1,11,7.6,,5.0
E03662,L03968,C003,2025-12-18,0,0,0,,0.0,0,0.0,Enrolled not started,1.5
E03663,L00928,C005,2025-01-16,0,0,0,,0.0,0,0.0,Enrolled not started,1.3
E03664,L01859,C004,2025-02-22,0,0,0,,0.0,0,0.0,Enrolled not started,1.1
E03665,L03094,C001,2025-06-09,1,1,1,2025-07-29,100.0,8,8.0,,5.0
E03666,L01946,C010,2025-05-04,0,0,0,,0.0,0,0.0,Enrolled not started,1.5
E03667,L00792,C008,2024-05-08,0,0,0,,0.0,0,0.0,Enrolled not started,1.7
E03668,L02477,C004,2025-10-03,0,0,0,,0.0,0,0.0,Enrolled not started,1.7
E03669,L00623,C001,2025-08-06,1,1,1,2025-10-02,93.7,14,9.4,,5.0
E03670,L00318,C006,2024-07-07,0,0,0,,0.0,0,0.0,Enrolled not started,2.2
E03671,L03510,C003,2025-02-07,0,0,0,,0.0,0,0.0,Enrolled not started,2.1
E03672,L04123,C004,2024-11-14,0,0,0,,0.0,0,0.0,Enrolled not started,2.0
E03673,L01189,C010,2025-02-23,1,1,1,2025-04-03,100.0,9,9.3,,5.0
E03674,L01774,C006,2025-01-12,1,0,0,,19.9,1,7.8,Dropped after first lesson,1.4
E03675,L02662,C008,2025-10-21,1,1,1,2025-11-23,100.0,10,12.9,,5.0
E03676,L00585,C002,2025-07-08,0,0,0,,0.0,0,0.0,Enrolled not started,2.2
E03677,L01965,C003,2024-02-11,1,1,1,2024-04-12,87.1,10,16.8,,5.0
E03678,L01381,C002,2024-10-24,1,1,1,2024-12-02,100.0,14,12.1,,5.0
E03679,L01809,C009,2025-04-26,0,0,0,,0.0,0,0.0,Enrolled not started,1.6
E03680,L02688,C006,2024-09-01,0,0,0,,0.0,0,0.0,Enrolled not started,2.3
E03681,L00591,C003,2024-08-08,1,1,1,2024-08-16,100.0,9,17.9,,5.0
E03682,L03920,C001,2024-07-19,1,1,1,2024-09-10,100.0,10,7.4,,5.0
E03683,L03796,C006,2025-03-23,0,0,0,,0.0,0,0.0,Enrolled not started,2.2
E03684,L01892,C007,2024-12-08,0,0,0,,0.0,0,0.0,Enrolled not started,1.3
E03685,L04019,C009,2025-04-11,0,0,0,,0.0,0,0.0,Enrolled not started,2.1
E03686,L01942,C010,2025-11-20,1,1,1,2026-01-30,96.4,13,9.4,,5.0
E03687,L00254,C009,2025-12-26,1,1,1,2026-03-13,100.0,14,27.3,,5.0
E03688,L00337,C004,2024-12-19,1,1,1,2025-01-21,92.7,11,13.5,,5.0
E03689,L00223,C007,2024-02-08,1,1,0,,47.5,4,5.9,Dropped mid-course,3.1
E03690,L02786,C010,2024-08-27,0,0,0,,0.0,0,0.0,Enrolled not started,1.7
E03691,L01594,C007,2024-05-20,0,0,0,,0.0,0,0.0,Enrolled not started,2.3
E03692,L01366,C005,2025-02-19,1,1,1,2025-04-20,93.1,10,16.7,,5.0
E03693,L02709,C007,2025-08-19,1,0,0,,24.9,2,5.4,Dropped after first lesson,2.0
E03694,L00544,C001,2025-03-04,1,1,1,2025-03-31,89.0,13,9.0,,5.0
E03695,L03962,C002,2025-07-12,1,1,1,2025-09-22,93.3,8,10.4,,5.0
E03696,L00858,C009,2025-01-25,1,0,0,,28.2,2,2.6,Dropped mid-course,2.7
E03697,L00193,C004,2024-09-03,0,0,0,,0.0,0,0.0,Enrolled not started,1.9
E03698,L00567,C005,2024-04-27,1,1,1,2024-06-06,100.0,8,15.1,,5.0
E03699,L00478,C007,2025-11-09,0,0,0,,0.0,0,0.0,Enrolled not started,2.0
E03700,L01718,C010,2025-02-27,1,1,1,2025-04-29,100.0,7,8.5,,5.0
E03701,L01524,C003,2025-11-03,1,1,1,2026-01-05,92.1,12,13.9,,5.0
E03702,L02150,C006,2024-09-03,1,1,1,2024-11-13,98.5,13,24.2,,5.0
E03703,L02930,C010,2025-06-22,1,1,1,2025-07-23,91.7,6,9.0,,5.0
E03704,L00800,C003,2024-04-05,0,0,0,,0.0,0,0.0,Enrolled not started,1.0
E03705,L03222,C003,2024-05-20,0,0,0,,0.0,0,0.0,Enrolled not started,1.9
E03706,L03482,C003,2024-12-09,1,1,1,2025-02-08,90.8,8,19.2,,5.0
E03707,L01600,C007,2025-04-24,1,1,1,2025-06-16,98.3,9,17.2,,5.0
E03708,L00790,C004,2024-03-25,1,1,1,2024-04-20,100.0,7,15.9,,5.0
E03709,L04163,C001,2025-01-25,1,1,1,2025-02-06,90.7,11,9.4,,5.0
E03710,L00235,C002,2024-10-01,0,0,0,,0.0,0,0.0,Enrolled not started,2.2
E03711,L00836,C003,2025-09-06,0,0,0,,0.0,0,0.0,Enrolled not started,1.0
E03712,L03284,C002,2025-09-30,0,0,0,,0.0,0,0.0,Enrolled not started,1.1
E03713,L03396,C005,2024-03-12,0,0,0,,0.0,0,0.0,Enrolled not started,2.2
E03714,L01819,C003,2024-12-22,0,0,0,,0.0,0,0.0,Enrolled not started,1.1
E03715,L04141,C007,2025-09-25,1,1,1,2025-12-07,97.2,10,23.7,,5.0
E03716,L00866,C008,2025-12-30,1,1,1,2026-03-19,90.6,11,9.6,,5.0
E03717,L04060,C008,2024-06-04,0,0,0,,0.0,0,0.0,Enrolled not started,2.0
E03718,L00524,C005,2025-11-03,1,1,1,2025-12-26,100.0,9,14.8,,5.0
E03719,L02190,C002,2024-03-01,1,1,1,2024-04-25,91.2,8,11.2,,5.0
E03720,L04136,C007,2025-05-19,0,0,0,,0.0,0,0.0,Enrolled not started,1.8
E03721,L02445,C010,2025-06-04,0,0,0,,0.0,0,0.0,Enrolled not started,2.3
E03722,L02391,C007,2024-06-14,0,0,0,,0.0,0,0.0,Enrolled not started,1.9
E03723,L03657,C009,2025-11-02,0,0,0,,0.0,0,0.0,Enrolled not started,1.4
E03724,L00273,C010,2025-04-17,1,1,0,,65.2,3,6.7,Active no completion,3.3
E03725,L00933,C010,2025-06-14,1,1,1,2025-08-31,100.0,9,10.2,,5.0
E03726,L00924,C005,2025-08-27,0,0,0,,0.0,0,0.0,Enrolled not started,1.1
E03727,L00006,C006,2024-07-20,0,0,0,,0.0,0,0.0,Enrolled not started,2.3
E03728,L03288,C006,2025-07-30,0,0,0,,0.0,0,0.0,Enrolled not started,2.2
E03729,L02825,C006,2025-05-02,0,0,0,,0.0,0,0.0,Enrolled not started,2.6
E03730,L00606,C004,2025-12-26,1,1,0,,56.6,5,0.9,Dropped mid-course,3.7
E03731,L02982,C008,2025-11-22,0,0,0,,0.0,0,0.0,Enrolled not started,2.0
E03732,L00862,C009,2024-11-22,0,0,0,,0.0,0,0.0,Enrolled not started,1.1
E03733,L04011,C009,2024-10-14,0,0,0,,0.0,0,0.0,Enrolled not started,1.8
E03734,L00435,C004,2024-06-28,0,0,0,,0.0,0,0.0,Enrolled not started,1.9
E03735,L02600,C003,2024-02-02,0,0,0,,0.0,0,0.0,Enrolled not started,1.0
E03736,L00133,C009,2025-08-15,0,0,0,,0.0,0,0.0,Enrolled not started,1.2
E03737,L03768,C005,2024-10-04,1,1,0,,100.0,8,6.8,Active no completion,5.0
E03738,L01455,C006,2024-11-26,0,0,0,,0.0,0,0.0,Enrolled not started,1.8
E03739,L00123,C006,2025-08-13,0,0,0,,0.0,0,0.0,Enrolled not started,2.2
E03740,L02187,C010,2025-10-20,1,1,1,2025-12-07,93.6,11,9.6,,5.0
E03741,L03665,C004,2024-03-10,0,0,0,,0.0,0,0.0,Enrolled not started,1.7
E03742,L04191,C001,2024-03-31,0,0,0,,0.0,0,0.0,Enrolled not started,2.5
E03743,L01710,C003,2025-12-24,1,1,1,2026-03-05,87.3,11,16.9,,5.0
E03744,L00579,C007,2025-10-26,0,0,0,,0.0,0,0.0,Enrolled not started,2.3
E03745,L02838,C009,2025-12-29,0,0,0,,0.0,0,0.0,Enrolled not started,2.1
E03746,L03516,C007,2025-01-29,0,0,0,,0.0,0,0.0,Enrolled not started,1.0
E03747,L02937,C003,2024-12-17,0,0,0,,0.0,0,0.0,Enrolled not started,1.0
E03748,L03480,C005,2025-07-30,1,1,1,2025-08-29,86.2,14,14.4,,5.0
E03749,L01167,C005,2025-07-03,0,0,0,,0.0,0,0.0,Enrolled not started,1.7
E03750,L02393,C004,2025-09-03,1,1,1,2025-11-22,95.5,10,17.8,,5.0
E03751,L01575,C001,2025-02-14,1,1,1,2025-03-14,97.2,9,9.0,,5.0
E03752,L03735,C001,2024-08-02,1,1,1,2024-08-11,91.6,6,6.2,,5.0
E03753,L00280,C007,2025-02-18,0,0,0,,0.0,0,0.0,Enrolled not started,1.0
E03754,L00577,C009,2025-12-15,0,0,0,,0.0,0,0.0,Enrolled not started,1.7
E03755,L03660,C009,2024-06-23,1,1,0,,50.0,4,5.9,Dropped mid-course,3.6
E03756,L03743,C005,2024-09-15,0,0,0,,0.0,0,0.0,Enrolled not started,2.1
E03757,L02431,C002,2024-06-16,1,1,1,2024-07-25,93.6,6,10.0,,5.0
E03758,L02734,C005,2025-07-14,1,1,1,2025-09-04,94.6,11,14.6,,5.0
E03759,L01329,C002,2025-01-25,0,0,0,,0.0,0,0.0,Enrolled not started,1.1
E03760,L01277,C002,2024-03-03,1,1,1,2024-05-06,93.7,13,10.6,,5.0
E03761,L02005,C002,2024-07-24,1,1,1,2024-08-29,89.6,10,11.4,,5.0
E03762,L03713,C006,2024-06-08,1,1,0,,35.0,4,1.8,Dropped mid-course,3.0
E03763,L03148,C008,2025-02-19,1,1,1,2025-03-16,98.6,7,12.0,,5.0
E03764,L02715,C004,2025-10-31,0,0,0,,0.0,0,0.0,Enrolled not started,1.8
E03765,L02376,C004,2025-07-22,0,0,0,,0.0,0,0.0,Enrolled not started,2.2
E03766,L00588,C005,2025-09-21,0,0,0,,0.0,0,0.0,Enrolled not started,2.1
E03767,L03690,C005,2024-07-22,1,0,0,,32.8,2,4.5,Dropped mid-course,2.9
E03768,L01224,C006,2024-11-02,0,0,0,,0.0,0,0.0,Enrolled not started,1.5
E03769,L00352,C003,2024-11-23,1,0,0,,18.4,1,0.8,Dropped after first lesson,2.5
E03770,L00357,C009,2024-08-02,0,0,0,,0.0,0,0.0,Enrolled not started,1.1
E03771,L00466,C002,2024-06-22,0,0,0,,0.0,0,0.0,Enrolled not started,2.6
E03772,L02024,C004,2024-11-21,0,0,0,,0.0,0,0.0,Enrolled not started,1.1
E03773,L02408,C006,2025-10-30,0,0,0,,0.0,0,0.0,Enrolled not started,1.8
E03774,L02328,C008,2025-05-15,1,1,1,2025-07-21,93.4,11,12.0,,5.0
E03775,L03675,C004,2025-12-07,1,1,1,2026-02-25,96.7,11,15.1,,5.0
E03776,L00541,C006,2024-04-25,0,0,0,,0.0,0,0.0,Enrolled not started,1.1
E03777,L00306,C006,2024-11-18,0,0,0,,0.0,0,0.0,Enrolled not started,1.3
E03778,L04062,C005,2025-01-01,1,1,1,2025-01-17,95.5,9,13.0,,5.0
E03779,L01931,C005,2025-12-21,0,0,0,,0.0,0,0.0,Enrolled not started,1.3
E03780,L03233,C002,2024-11-09,1,1,1,2024-12-19,94.6,9,7.9,,5.0
E03781,L00366,C005,2024-04-23,0,0,0,,0.0,0,0.0,Enrolled not started,1.5
E03782,L01407,C004,2025-08-06,1,1,1,2025-09-11,91.7,14,15.5,,5.0
E03783,L03176,C008,2025-05-27,1,1,1,2025-07-12,93.8,6,10.6,,5.0
E03784,L03571,C003,2025-10-26,0,0,0,,0.0,0,0.0,Enrolled not started,1.2
E03785,L03432,C010,2025-04-27,1,1,1,2025-06-12,100.0,11,9.3,,5.0
E03786,L03450,C007,2024-07-09,0,0,0,,0.0,0,0.0,Enrolled not started,1.4
E03787,L01261,C006,2024-10-01,1,1,1,2024-12-10,99.9,10,21.1,,5.0
E03788,L03727,C002,2025-06-17,1,1,1,2025-08-07,89.5,9,10.8,,4.6
E03789,L00759,C003,2024-12-08,0,0,0,,0.0,0,0.0,Enrolled not started,1.5
E03790,L01210,C003,2024-12-25,0,0,0,,0.0,0,0.0,Enrolled not started,2.1
E03791,L04148,C002,2025-07-23,1,1,1,2025-09-21,91.6,10,8.0,,5.0
E03792,L01376,C001,2025-02-07,1,1,1,2025-04-27,90.1,9,8.1,,5.0
E03793,L00356,C002,2024-08-28,1,1,1,2024-09-07,100.0,12,11.4,,5.0
E03794,L01797,C003,2024-09-18,0,0,0,,0.0,0,0.0,Enrolled not started,1.9
E03795,L00843,C004,2024-06-08,1,1,0,,70.0,5,4.6,Active no completion,3.5
E03796,L02511,C004,2025-01-03,1,0,0,,17.3,1,3.1,Dropped after first lesson,2.1
E03797,L03266,C008,2024-11-04,0,0,0,,0.0,0,0.0,Enrolled not started,1.7
E03798,L01656,C005,2025-12-21,0,0,0,,0.0,0,0.0,Enrolled not started,1.0
E03799,L01190,C003,2024-07-16,0,0,0,,0.0,0,0.0,Enrolled not started,1.2
E03800,L00133,C001,2025-08-11,0,0,0,,0.0,0,0.0,Enrolled not started,2.4
E03801,L00387,C001,2024-09-11,1,1,1,2024-11-26,98.6,7,8.8,,5.0
E03802,L00337,C006,2024-12-16,1,0,0,,39.6,2,5.4,Dropped mid-course,2.7
E03803,L00952,C009,2025-11-26,0,0,0,,0.0,0,0.0,Enrolled not started,2.5
E03804,L03190,C008,2025-04-28,1,1,1,2025-05-12,99.5,8,9.1,,5.0
E03805,L04065,C003,2025-09-22,0,0,0,,0.0,0,0.0,Enrolled not started,1.9
E03806,L01934,C007,2024-12-15,1,0,0,,40.0,2,7.3,Dropped mid-course,3.0
E03807,L00697,C003,2024-05-26,1,0,0,,23.4,2,5.4,Dropped after first lesson,2.4
E03808,L04066,C005,2025-08-02,1,1,1,2025-09-13,91.2,7,14.2,,5.0
E03809,L00158,C010,2024-05-04,0,0,0,,0.0,0,0.0,Enrolled not started,1.8
E03810,L02298,C003,2024-12-16,1,1,1,2025-01-24,97.6,13,21.1,,5.0
E03811,L00692,C010,2025-06-11,0,0,0,,0.0,0,0.0,Enrolled not started,1.8
E03812,L02654,C009,2024-12-13,1,1,1,2025-02-26,97.6,9,23.3,,5.0
E03813,L00472,C008,2025-05-14,0,0,0,,0.0,0,0.0,Enrolled not started,2.3
E03814,L04148,C010,2025-08-23,1,1,1,2025-10-03,91.7,8,10.7,,5.0
E03815,L00567,C007,2024-04-27,0,0,0,,0.0,0,0.0,Enrolled not started,1.7
E03816,L00909,C009,2025-05-27,1,1,1,2025-06-06,92.1,12,27.5,,5.0
E03817,L03341,C003,2024-12-24,1,1,1,2025-01-31,98.8,9,19.3,,5.0
E03818,L00781,C010,2024-06-30,0,0,0,,0.0,0,0.0,Enrolled not started,1.9
E03819,L03402,C008,2025-08-11,1,1,1,2025-10-01,100.0,12,10.2,,5.0
E03820,L03243,C001,2025-04-29,1,1,1,2025-06-11,100.0,12,7.8,,5.0
E03821,L01046,C006,2024-11-19,0,0,0,,0.0,0,0.0,Enrolled not started,1.8
E03822,L03072,C003,2025-04-04,1,0,0,,33.8,1,4.4,Dropped mid-course,2.6
E03823,L03253,C007,2024-11-20,0,0,0,,0.0,0,0.0,Enrolled not started,2.6
E03824,L01366,C003,2025-02-18,0,0,0,,0.0,0,0.0,Enrolled not started,1.2
E03825,L00870,C004,2025-07-20,1,0,0,,22.3,1,3.3,Dropped after first lesson,2.4
E03826,L01153,C001,2025-08-22,1,1,1,2025-10-08,100.0,7,9.2,,5.0
E03827,L03352,C009,2024-11-28,1,1,1,2025-02-02,94.5,12,22.7,,5.0
E03828,L02188,C005,2025-08-28,0,0,0,,0.0,0,0.0,Enrolled not started,1.2
E03829,L00657,C005,2024-09-27,1,1,1,2024-11-09,98.5,13,15.5,,5.0
E03830,L02469,C005,2025-05-15,1,1,1,2025-07-18,91.8,10,15.4,,5.0
E03831,L03379,C003,2024-12-27,1,0,0,,42.2,2,8.6,Dropped mid-course,2.9
E03832,L03896,C006,2024-09-04,0,0,0,,0.0,0,0.0,Enrolled not started,2.2
E03833,L00566,C006,2025-06-27,1,1,1,2025-07-13,90.9,14,19.7,,5.0
E03834,L00384,C003,2025-08-08,1,1,0,,50.0,4,1.6,Dropped mid-course,2.8
E03835,L03859,C007,2025-03-07,0,0,0,,0.0,0,0.0,Enrolled not started,2.4
E03836,L02632,C002,2025-08-09,1,1,1,2025-10-10,97.9,7,10.1,,5.0
E03837,L01100,C003,2025-10-05,1,1,1,2025-12-18,100.0,9,20.4,,5.0
E03838,L02400,C002,2025-08-16,0,0,0,,0.0,0,0.0,Enrolled not started,1.5
E03839,L03253,C008,2025-01-06,0,0,0,,0.0,0,0.0,Enrolled not started,1.9
E03840,L02127,C007,2025-12-23,0,0,0,,0.0,0,0.0,Enrolled not started,2.2
E03841,L01487,C003,2025-03-01,0,0,0,,0.0,0,0.0,Enrolled not started,1.7
E03842,L03899,C003,2024-04-10,0,0,0,,0.0,0,0.0,Enrolled not started,2.5
E03843,L01139,C010,2025-01-04,0,0,0,,0.0,0,0.0,Enrolled not started,1.6
E03844,L02418,C005,2025-06-17,1,1,1,2025-07-12,92.4,14,14.2,,5.0
E03845,L01338,C007,2024-06-13,0,0,0,,0.0,0,0.0,Enrolled not started,2.3
E03846,L01099,C001,2025-08-08,1,1,1,2025-10-17,93.7,9,6.4,,5.0
E03847,L04038,C001,2025-10-14,1,1,1,2025-12-24,97.9,11,6.1,,5.0
E03848,L00344,C009,2024-06-21,1,1,1,2024-09-01,96.3,12,26.1,,5.0
E03849,L03540,C001,2024-05-08,1,1,1,2024-06-23,95.5,13,9.4,,5.0
E03850,L01416,C002,2025-12-21,1,1,1,2026-03-10,95.2,14,10.7,,5.0
E03851,L00390,C001,2024-11-24,1,1,1,2025-01-02,98.3,9,7.8,,5.0
E03852,L02316,C010,2024-07-01,1,1,1,2024-07-24,91.6,6,9.9,,5.0
E03853,L02956,C008,2024-05-20,1,1,1,2024-08-08,91.7,7,12.3,,5.0
E03854,L00563,C007,2024-09-17,1,1,1,2024-12-01,97.5,7,19.8,,5.0
E03855,L02485,C007,2024-07-23,0,0,0,,0.0,0,0.0,Enrolled not started,2.1
E03856,L04050,C001,2024-09-28,1,1,1,2024-12-08,99.7,14,7.8,,5.0
E03857,L02324,C007,2025-12-24,1,1,1,2026-02-17,86.9,7,16.6,,5.0
E03858,L00158,C001,2024-06-01,1,1,1,2024-06-09,97.6,8,6.4,,5.0
E03859,L01721,C005,2025-04-03,0,0,0,,0.0,0,0.0,Enrolled not started,1.8
E03860,L01295,C001,2024-03-04,1,1,1,2024-05-23,100.0,13,8.0,,5.0
E03861,L01470,C003,2025-10-02,1,1,1,2025-11-14,86.9,9,21.0,,4.7
E03862,L03438,C004,2024-10-25,1,1,0,,51.3,3,7.7,Dropped mid-course,3.1
E03863,L02983,C004,2024-04-16,0,0,0,,0.0,0,0.0,Enrolled not started,2.0
E03864,L03442,C006,2024-06-03,0,0,0,,0.0,0,0.0,Enrolled not started,1.6
E03865,L04162,C003,2025-07-10,1,0,0,,24.1,1,0.8,Dropped after first lesson,2.5
E03866,L02043,C006,2025-03-05,1,0,0,,27.0,1,6.0,Dropped mid-course,2.5
E03867,L04152,C003,2025-08-18,1,1,1,2025-08-27,91.3,11,16.0,,5.0
E03868,L03332,C007,2025-12-31,0,0,0,,0.0,0,0.0,Enrolled not started,2.5
E03869,L00683,C009,2025-11-09,1,1,1,2025-12-23,100.0,8,28.6,,5.0
E03870,L03611,C010,2024-02-14,1,1,1,2024-04-26,98.4,13,10.1,,5.0
E03871,L01741,C006,2025-12-21,0,0,0,,0.0,0,0.0,Enrolled not started,1.3
E03872,L03893,C009,2024-05-22,1,1,1,2024-08-06,99.9,8,18.3,,5.0
E03873,L00182,C006,2024-12-29,0,0,0,,0.0,0,0.0,Enrolled not started,1.2
E03874,L02462,C008,2024-09-20,1,1,0,,78.5,5,6.2,Active no completion,4.8
E03875,L00418,C006,2025-05-04,0,0,0,,0.0,0,0.0,Enrolled not started,1.2
E03876,L04113,C004,2024-11-08,1,1,1,2024-12-29,97.7,13,14.9,,5.0
E03877,L03213,C006,2024-12-13,0,0,0,,0.0,0,0.0,Enrolled not started,1.2
E03878,L00279,C003,2024-09-20,0,0,0,,0.0,0,0.0,Enrolled not started,2.6
E03879,L00668,C003,2024-03-20,0,0,0,,0.0,0,0.0,Enrolled not started,1.2
E03880,L02552,C009,2025-03-10,0,0,0,,0.0,0,0.0,Enrolled not started,2.2
E03881,L01265,C002,2025-12-09,1,1,1,2026-02-12,100.0,14,8.5,,5.0
E03882,L03587,C005,2025-12-28,1,1,1,2026-01-09,86.1,12,13.8,,5.0
E03883,L01808,C005,2024-08-12,1,0,0,,30.0,1,2.9,Dropped mid-course,2.2
E03884,L03953,C003,2024-02-29,0,0,0,,0.0,0,0.0,Enrolled not started,2.4
E03885,L03249,C005,2025-02-11,0,0,0,,0.0,0,0.0,Enrolled not started,2.5
E03886,L01032,C007,2025-08-05,0,0,0,,0.0,0,0.0,Enrolled not started,1.5
E03887,L01269,C002,2025-06-04,0,0,0,,0.0,0,0.0,Enrolled not started,2.5
E03888,L02390,C001,2025-12-11,0,0,0,,0.0,0,0.0,Enrolled not started,1.1
E03889,L03284,C007,2025-12-12,1,1,1,2026-02-10,96.6,13,21.9,,5.0
E03890,L03502,C001,2024-11-27,1,1,1,2024-12-08,95.4,7,9.1,,5.0
E03891,L03049,C002,2025-12-20,1,1,1,2026-01-12,91.0,7,11.5,,4.8
E03892,L01039,C007,2024-09-28,0,0,0,,0.0,0,0.0,Enrolled not started,1.1
E03893,L03096,C009,2024-11-24,1,1,0,,34.3,3,2.7,Dropped mid-course,2.7
E03894,L01252,C007,2025-03-15,1,1,1,2025-04-21,100.0,8,20.3,,4.9
E03895,L02799,C005,2024-09-16,1,1,1,2024-10-21,91.7,14,12.5,,5.0
E03896,L02654,C001,2025-01-23,1,1,1,2025-03-18,92.2,10,8.3,,5.0
E03897,L02959,C003,2025-04-01,0,0,0,,0.0,0,0.0,Enrolled not started,2.0
E03898,L00304,C006,2025-12-31,0,0,0,,0.0,0,0.0,Enrolled not started,2.6
E03899,L00693,C004,2025-08-11,1,1,1,2025-10-09,86.8,10,12.8,,5.0
E03900,L02727,C004,2024-09-02,1,1,1,2024-09-27,89.3,7,13.6,,5.0
E03901,L01019,C001,2024-08-12,1,1,1,2024-10-17,96.6,6,9.4,,5.0
E03902,L02385,C008,2024-05-12,0,0,0,,0.0,0,0.0,Enrolled not started,1.5
E03903,L03839,C009,2025-07-19,0,0,0,,0.0,0,0.0,Enrolled not started,2.4
E03904,L02248,C001,2024-05-11,0,0,0,,0.0,0,0.0,Enrolled not started,2.0
E03905,L02273,C005,2024-05-06,0,0,0,,0.0,0,0.0,Enrolled not started,1.8
E03906,L02723,C006,2025-07-26,1,0,0,,9.7,1,0.8,Dropped after enrollment,2.5
E03907,L02856,C008,2024-06-09,1,1,1,2024-07-30,92.8,6,12.8,,5.0
