event_id,learner_id,course_id,activity_date,days_since_enrollment,returned_flag
R016882,L02742,C008,2024-07-25,7,0
R016883,L02742,C008,2024-08-01,14,0
R016884,L02742,C008,2024-08-17,30,0
R016885,L01155,C003,2024-08-23,1,0
R016886,L01155,C003,2024-08-29,7,0
R016887,L01155,C003,2024-09-05,14,0
R016888,L01155,C003,2024-09-21,30,0
R016889,L03476,C001,2024-10-07,1,1
R016890,L03476,C001,2024-10-13,7,1
R016891,L03476,C001,2024-10-20,14,1
R016892,L03476,C001,2024-11-05,30,1
R016893,L04157,C002,2025-07-26,1,1
R016894,L04157,C002,2025-08-01,7,1
R016895,L04157,C002,2025-08-08,14,1
R016896,L04157,C002,2025-08-24,30,0
R016897,L03517,C007,2025-10-09,1,0
R016898,L03517,C007,2025-10-15,7,0
R016899,L03517,C007,2025-10-22,14,0
R016900,L03517,C007,2025-11-07,30,0
R016901,L01880,C008,2024-05-08,1,0
R016902,L01880,C008,2024-05-14,7,0
R016903,L01880,C008,2024-05-21,14,0
R016904,L01880,C008,2024-06-06,30,0
R016905,L02557,C009,2025-09-23,1,0
R016906,L02557,C009,2025-09-29,7,0
R016907,L02557,C009,2025-10-06,14,0
R016908,L02557,C009,2025-10-22,30,0
R016909,L00552,C006,2024-11-09,1,0
R016910,L00552,C006,2024-11-15,7,1
R016911,L00552,C006,2024-11-22,14,1
R016912,L00552,C006,2024-12-08,30,0
R016913,L02890,C007,2025-07-12,1,0
R016914,L02890,C007,2025-07-18,7,0
R016915,L02890,C007,2025-07-25,14,0
R016916,L02890,C007,2025-08-10,30,0
R016917,L01961,C003,2025-12-25,1,1
R016918,L01961,C003,2025-12-31,7,1
R016919,L01961,C003,2026-01-07,14,0
R016920,L01961,C003,2026-01-23,30,1
R016921,L01830,C004,2024-03-21,1,0
R016922,L01830,C004,2024-03-27,7,0
R016923,L01830,C004,2024-04-03,14,0
R016924,L01830,C004,2024-04-19,30,0
R016925,L00461,C004,2025-01-05,1,1
R016926,L00461,C004,2025-01-11,7,1
R016927,L00461,C004,2025-01-18,14,0
R016928,L00461,C004,2025-02-03,30,0
R016929,L04131,C008,2024-08-11,1,1
R016930,L04131,C008,2024-08-17,7,0
R016931,L04131,C008,2024-08-24,14,1
R016932,L04131,C008,2024-09-09,30,0
R016933,L01349,C009,2024-08-15,1,0
R016934,L01349,C009,2024-08-21,7,0
R016935,L01349,C009,2024-08-28,14,0
R016936,L01349,C009,2024-09-13,30,0
R016937,L02625,C007,2024-04-17,1,0
R016938,L02625,C007,2024-04-23,7,0
R016939,L02625,C007,2024-04-30,14,0
R016940,L02625,C007,2024-05-16,30,0
R016941,L02757,C003,2025-03-30,1,0
R016942,L02757,C003,2025-04-05,7,0
R016943,L02757,C003,2025-04-12,14,0
R016944,L02757,C003,2025-04-28,30,0
R016945,L01479,C008,2025-08-12,1,0
R016946,L01479,C008,2025-08-18,7,0
R016947,L01479,C008,2025-08-25,14,0
R016948,L01479,C008,2025-09-10,30,0
R016949,L03649,C003,2025-08-05,1,0
R016950,L03649,C003,2025-08-11,7,0
R016951,L03649,C003,2025-08-18,14,0
R016952,L03649,C003,2025-09-03,30,0
R016953,L03734,C002,2025-07-22,1,1
R016954,L03734,C002,2025-07-28,7,1
R016955,L03734,C002,2025-08-04,14,1
R016956,L03734,C002,2025-08-20,30,1
R016957,L03051,C007,2025-05-19,1,1
R016958,L03051,C007,2025-05-25,7,0
R016959,L03051,C007,2025-06-01,14,0
R016960,L03051,C007,2025-06-17,30,0
R016961,L01665,C006,2024-04-25,1,0
R016962,L01665,C006,2024-05-01,7,0
R016963,L01665,C006,2024-05-08,14,0
R016964,L01665,C006,2024-05-24,30,0
R016965,L01864,C003,2025-10-29,1,0
R016966,L01864,C003,2025-11-04,7,0
R016967,L01864,C003,2025-11-11,14,0
R016968,L01864,C003,2025-11-27,30,0
R016969,L01667,C009,2024-11-15,1,0
R016970,L01667,C009,2024-11-21,7,0
R016971,L01667,C009,2024-11-28,14,0
R016972,L01667,C009,2024-12-14,30,0
R016973,L00212,C009,2024-05-14,1,0
R016974,L00212,C009,2024-05-20,7,0
R016975,L00212,C009,2024-05-27,14,0
R016976,L00212,C009,2024-06-12,30,0
R016977,L02719,C005,2025-04-14,1,1
R016978,L02719,C005,2025-04-20,7,1
R016979,L02719,C005,2025-04-27,14,1
R016980,L02719,C005,2025-05-13,30,1
R016981,L00260,C010,2025-12-12,1,1
R016982,L00260,C010,2025-12-18,7,1
R016983,L00260,C010,2025-12-25,14,1
R016984,L00260,C010,2026-01-10,30,1
R016985,L03216,C005,2025-12-10,1,0
R016986,L03216,C005,2025-12-16,7,0
R016987,L03216,C005,2025-12-23,14,0
R016988,L03216,C005,2026-01-08,30,0
R016989,L00234,C009,2025-12-31,1,0
R016990,L00234,C009,2026-01-06,7,0
R016991,L00234,C009,2026-01-13,14,0
R016992,L00234,C009,2026-01-29,30,0
R016993,L00619,C004,2024-04-01,1,0
R016994,L00619,C004,2024-04-07,7,0
R016995,L00619,C004,2024-04-14,14,0
R016996,L00619,C004,2024-04-30,30,0
R016997,L01458,C007,2024-10-31,1,1
R016998,L01458,C007,2024-11-06,7,1
R016999,L01458,C007,2024-11-13,14,0
R017000,L01458,C007,2024-11-29,30,1
R017001,L02989,C010,2024-05-26,1,0
R017002,L02989,C010,2024-06-01,7,0
R017003,L02989,C010,2024-06-08,14,0
R017004,L02989,C010,2024-06-24,30,0
R017005,L00146,C001,2024-07-29,1,1
R017006,L00146,C001,2024-08-04,7,1
R017007,L00146,C001,2024-08-11,14,1
R017008,L00146,C001,2024-08-27,30,1
R017009,L00380,C004,2025-12-28,1,1
R017010,L00380,C004,2026-01-03,7,0
R017011,L00380,C004,2026-01-10,14,1
R017012,L00380,C004,2026-01-26,30,1
R017013,L03775,C001,2024-04-29,1,1
R017014,L03775,C001,2024-05-05,7,1
R017015,L03775,C001,2024-05-12,14,1
R017016,L03775,C001,2024-05-28,30,1
R017017,L03181,C008,2024-03-19,1,1
R017018,L03181,C008,2024-03-25,7,0
R017019,L03181,C008,2024-04-01,14,0
R017020,L03181,C008,2024-04-17,30,0
R017021,L01372,C009,2025-08-11,1,0
R017022,L01372,C009,2025-08-17,7,0
R017023,L01372,C009,2025-08-24,14,0
R017024,L01372,C009,2025-09-09,30,0
R017025,L02912,C005,2024-11-02,1,0
R017026,L02912,C005,2024-11-08,7,0
R017027,L02912,C005,2024-11-15,14,0
R017028,L02912,C005,2024-12-01,30,0
R017029,L01553,C009,2025-01-24,1,1
R017030,L01553,C009,2025-01-30,7,0
R017031,L01553,C009,2025-02-06,14,1
R017032,L01553,C009,2025-02-22,30,0
R017033,L01705,C009,2024-04-30,1,0
R017034,L01705,C009,2024-05-06,7,0
R017035,L01705,C009,2024-05-13,14,0
R017036,L01705,C009,2024-05-29,30,0
R017037,L01201,C005,2026-01-01,1,0
R017038,L01201,C005,2026-01-07,7,0
R017039,L01201,C005,2026-01-14,14,0
R017040,L01201,C005,2026-01-30,30,0
R017041,L00753,C006,2024-04-30,1,0
R017042,L00753,C006,2024-05-06,7,0
R017043,L00753,C006,2024-05-13,14,0
R017044,L00753,C006,2024-05-29,30,0
R017045,L01740,C002,2025-11-07,1,0
R017046,L01740,C002,2025-11-13,7,0
R017047,L01740,C002,2025-11-20,14,0
R017048,L01740,C002,2025-12-06,30,0
R017049,L03521,C002,2024-11-29,1,1
R017050,L03521,C002,2024-12-05,7,0
R017051,L03521,C002,2024-12-12,14,0
R017052,L03521,C002,2024-12-28,30,1
R017053,L03694,C009,2025-02-02,1,0
R017054,L03694,C009,2025-02-08,7,0
R017055,L03694,C009,2025-02-15,14,0
R017056,L03694,C009,2025-03-03,30,1
R017057,L02049,C007,2024-09-04,1,1
R017058,L02049,C007,2024-09-10,7,1
R017059,L02049,C007,2024-09-17,14,1
R017060,L02049,C007,2024-10-03,30,1
R017061,L03563,C009,2024-06-28,1,0
R017062,L03563,C009,2024-07-04,7,0
R017063,L03563,C009,2024-07-11,14,0
R017064,L03563,C009,2024-07-27,30,0
R017065,L01785,C007,2025-12-15,1,0
R017066,L01785,C007,2025-12-21,7,1
R017067,L01785,C007,2025-12-28,14,1
R017068,L01785,C007,2026-01-13,30,1
R017069,L02325,C003,2025-08-08,1,0
R017070,L02325,C003,2025-08-14,7,0
R017071,L02325,C003,2025-08-21,14,0
R017072,L02325,C003,2025-09-06,30,0
R017073,L03740,C001,2024-07-28,1,1
R017074,L03740,C001,2024-08-03,7,1
R017075,L03740,C001,2024-08-10,14,1
R017076,L03740,C001,2024-08-26,30,0
R017077,L03916,C005,2024-12-31,1,1
R017078,L03916,C005,2025-01-06,7,1
R017079,L03916,C005,2025-01-13,14,1
R017080,L03916,C005,2025-01-29,30,1
R017081,L00058,C001,2024-04-19,1,1
R017082,L00058,C001,2024-04-25,7,1
R017083,L00058,C001,2024-05-02,14,1
R017084,L00058,C001,2024-05-18,30,1
R017085,L03197,C004,2024-08-13,1,1
R017086,L03197,C004,2024-08-19,7,1
R017087,L03197,C004,2024-08-26,14,1
R017088,L03197,C004,2024-09-11,30,1
R017089,L00195,C002,2025-11-01,1,0
R017090,L00195,C002,2025-11-07,7,0
R017091,L00195,C002,2025-11-14,14,0
R017092,L00195,C002,2025-11-30,30,0
R017093,L00251,C009,2024-03-18,1,0
R017094,L00251,C009,2024-03-24,7,0
R017095,L00251,C009,2024-03-31,14,0
R017096,L00251,C009,2024-04-16,30,0
R017097,L01049,C004,2025-06-22,1,0
R017098,L01049,C004,2025-06-28,7,0
R017099,L01049,C004,2025-07-05,14,0
R017100,L01049,C004,2025-07-21,30,0
R017101,L03034,C001,2024-06-05,1,1
R017102,L03034,C001,2024-06-11,7,1
R017103,L03034,C001,2024-06-18,14,1
R017104,L03034,C001,2024-07-04,30,1
R017105,L02561,C006,2025-04-19,1,1
R017106,L02561,C006,2025-04-25,7,1
R017107,L02561,C006,2025-05-02,14,1
R017108,L02561,C006,2025-05-18,30,1
R017109,L03180,C002,2024-11-17,1,1
R017110,L03180,C002,2024-11-23,7,1
R017111,L03180,C002,2024-11-30,14,1
R017112,L03180,C002,2024-12-16,30,0
R017113,L02101,C004,2024-08-28,1,1
R017114,L02101,C004,2024-09-03,7,1
R017115,L02101,C004,2024-09-10,14,1
R017116,L02101,C004,2024-09-26,30,1
R017117,L00699,C005,2024-05-09,1,1
R017118,L00699,C005,2024-05-15,7,1
R017119,L00699,C005,2024-05-22,14,1
R017120,L00699,C005,2024-06-07,30,1
R017121,L02451,C007,2025-12-27,1,1
R017122,L02451,C007,2026-01-02,7,1
R017123,L02451,C007,2026-01-09,14,1
R017124,L02451,C007,2026-01-25,30,1
R017125,L02362,C008,2024-06-26,1,1
R017126,L02362,C008,2024-07-02,7,1
R017127,L02362,C008,2024-07-09,14,1
R017128,L02362,C008,2024-07-25,30,0
R017129,L04016,C009,2024-05-14,1,0
R017130,L04016,C009,2024-05-20,7,0
R017131,L04016,C009,2024-05-27,14,0
R017132,L04016,C009,2024-06-12,30,0
R017133,L02016,C008,2025-07-04,1,0
R017134,L02016,C008,2025-07-10,7,0
R017135,L02016,C008,2025-07-17,14,0
R017136,L02016,C008,2025-08-02,30,0
R017137,L00893,C002,2024-06-03,1,1
R017138,L00893,C002,2024-06-09,7,1
R017139,L00893,C002,2024-06-16,14,1
R017140,L00893,C002,2024-07-02,30,1
R017141,L00251,C006,2024-03-06,1,0
R017142,L00251,C006,2024-03-12,7,0
R017143,L00251,C006,2024-03-19,14,0
R017144,L00251,C006,2024-04-04,30,0
R017145,L02054,C007,2024-09-05,1,0
R017146,L02054,C007,2024-09-11,7,0
R017147,L02054,C007,2024-09-18,14,0
R017148,L02054,C007,2024-10-04,30,0
R017149,L02279,C005,2024-12-03,1,0
R017150,L02279,C005,2024-12-09,7,0
R017151,L02279,C005,2024-12-16,14,0
R017152,L02279,C005,2025-01-01,30,0
R017153,L02928,C004,2024-05-26,1,1
R017154,L02928,C004,2024-06-01,7,1
R017155,L02928,C004,2024-06-08,14,1
R017156,L02928,C004,2024-06-24,30,1
R017157,L03767,C002,2025-11-25,1,0
R017158,L03767,C002,2025-12-01,7,0
R017159,L03767,C002,2025-12-08,14,0
R017160,L03767,C002,2025-12-24,30,0
R017161,L02432,C008,2024-03-07,1,0
R017162,L02432,C008,2024-03-13,7,0
R017163,L02432,C008,2024-03-20,14,0
R017164,L02432,C008,2024-04-05,30,0
R017165,L01137,C010,2025-12-24,1,0
R017166,L01137,C010,2025-12-30,7,0
R017167,L01137,C010,2026-01-06,14,0
R017168,L01137,C010,2026-01-22,30,0
R017169,L03730,C003,2024-10-03,1,1
R017170,L03730,C003,2024-10-09,7,0
R017171,L03730,C003,2024-10-16,14,0
R017172,L03730,C003,2024-11-01,30,1
R017173,L01204,C002,2025-03-07,1,1
R017174,L01204,C002,2025-03-13,7,1
R017175,L01204,C002,2025-03-20,14,1
R017176,L01204,C002,2025-04-05,30,1
R017177,L00963,C009,2024-09-02,1,1
R017178,L00963,C009,2024-09-08,7,1
R017179,L00963,C009,2024-09-15,14,0
R017180,L00963,C009,2024-10-01,30,1
R017181,L00822,C008,2025-09-11,1,1
R017182,L00822,C008,2025-09-17,7,0
R017183,L00822,C008,2025-09-24,14,1
R017184,L00822,C008,2025-10-10,30,0
R017185,L00243,C001,2025-10-21,1,0
R017186,L00243,C001,2025-10-27,7,0
R017187,L00243,C001,2025-11-03,14,0
R017188,L00243,C001,2025-11-19,30,0
R017189,L00727,C005,2025-12-03,1,1
R017190,L00727,C005,2025-12-09,7,0
R017191,L00727,C005,2025-12-16,14,1
R017192,L00727,C005,2026-01-01,30,0
R017193,L00656,C006,2024-10-01,1,0
R017194,L00656,C006,2024-10-07,7,0
R017195,L00656,C006,2024-10-14,14,0
R017196,L00656,C006,2024-10-30,30,0
R017197,L03868,C004,2024-05-21,1,1
R017198,L03868,C004,2024-05-27,7,1
R017199,L03868,C004,2024-06-03,14,1
R017200,L03868,C004,2024-06-19,30,0
R017201,L01244,C007,2024-12-24,1,0
R017202,L01244,C007,2024-12-30,7,0
R017203,L01244,C007,2025-01-06,14,0
R017204,L01244,C007,2025-01-22,30,0
R017205,L02795,C002,2025-04-04,1,1
R017206,L02795,C002,2025-04-10,7,1
R017207,L02795,C002,2025-04-17,14,0
R017208,L02795,C002,2025-05-03,30,1
R017209,L02578,C003,2024-06-12,1,1
R017210,L02578,C003,2024-06-18,7,1
R017211,L02578,C003,2024-06-25,14,0
R017212,L02578,C003,2024-07-11,30,1
R017213,L02762,C008,2025-08-16,1,0
R017214,L02762,C008,2025-08-22,7,0
R017215,L02762,C008,2025-08-29,14,0
R017216,L02762,C008,2025-09-14,30,0
R017217,L01230,C003,2025-03-29,1,1
R017218,L01230,C003,2025-04-04,7,1
R017219,L01230,C003,2025-04-11,14,1
R017220,L01230,C003,2025-04-27,30,1
R017221,L01567,C007,2025-05-11,1,0
R017222,L01567,C007,2025-05-17,7,0
R017223,L01567,C007,2025-05-24,14,0
R017224,L01567,C007,2025-06-09,30,0
R017225,L02402,C007,2025-09-10,1,0
R017226,L02402,C007,2025-09-16,7,0
R017227,L02402,C007,2025-09-23,14,0
R017228,L02402,C007,2025-10-09,30,0
R017229,L03932,C008,2024-09-09,1,1
R017230,L03932,C008,2024-09-15,7,1
R017231,L03932,C008,2024-09-22,14,1
R017232,L03932,C008,2024-10-08,30,1
R017233,L03170,C007,2024-06-14,1,0
R017234,L03170,C007,2024-06-20,7,0
R017235,L03170,C007,2024-06-27,14,0
R017236,L03170,C007,2024-07-13,30,0
R017237,L02685,C005,2025-05-05,1,1
R017238,L02685,C005,2025-05-11,7,1
R017239,L02685,C005,2025-05-18,14,1
R017240,L02685,C005,2025-06-03,30,1
R017241,L02352,C007,2025-05-31,1,0
R017242,L02352,C007,2025-06-06,7,0
R017243,L02352,C007,2025-06-13,14,0
R017244,L02352,C007,2025-06-29,30,0
R017245,L04023,C005,2025-11-26,1,0
R017246,L04023,C005,2025-12-02,7,1
R017247,L04023,C005,2025-12-09,14,1
R017248,L04023,C005,2025-12-25,30,0
R017249,L00430,C009,2024-05-31,1,1
R017250,L00430,C009,2024-06-06,7,1
R017251,L00430,C009,2024-06-13,14,1
R017252,L00430,C009,2024-06-29,30,1
R017253,L03082,C006,2025-09-14,1,0
R017254,L03082,C006,2025-09-20,7,0
R017255,L03082,C006,2025-09-27,14,0
R017256,L03082,C006,2025-10-13,30,0
R017257,L03257,C010,2025-03-04,1,1
R017258,L03257,C010,2025-03-10,7,1
R017259,L03257,C010,2025-03-17,14,1
R017260,L03257,C010,2025-04-02,30,1
R017261,L02813,C010,2025-03-24,1,1
R017262,L02813,C010,2025-03-30,7,1
R017263,L02813,C010,2025-04-06,14,1
R017264,L02813,C010,2025-04-22,30,1
R017265,L00709,C004,2024-08-25,1,0
R017266,L00709,C004,2024-08-31,7,0
R017267,L00709,C004,2024-09-07,14,1
R017268,L00709,C004,2024-09-23,30,0
R017269,L01739,C009,2024-05-07,1,1
R017270,L01739,C009,2024-05-13,7,1
R017271,L01739,C009,2024-05-20,14,1
R017272,L01739,C009,2024-06-05,30,0
R017273,L02760,C001,2025-02-26,1,1
R017274,L02760,C001,2025-03-04,7,0
R017275,L02760,C001,2025-03-11,14,0
R017276,L02760,C001,2025-03-27,30,1
R017277,L02388,C002,2024-04-16,1,1
R017278,L02388,C002,2024-04-22,7,1
R017279,L02388,C002,2024-04-29,14,1
R017280,L02388,C002,2024-05-15,30,1
R017281,L01439,C005,2025-12-31,1,0
R017282,L01439,C005,2026-01-06,7,0
R017283,L01439,C005,2026-01-13,14,0
R017284,L01439,C005,2026-01-29,30,0
R017285,L03320,C010,2024-12-26,1,1
R017286,L03320,C010,2025-01-01,7,1
R017287,L03320,C010,2025-01-08,14,1
R017288,L03320,C010,2025-01-24,30,1
R017289,L04087,C002,2025-07-17,1,1
R017290,L04087,C002,2025-07-23,7,1
R017291,L04087,C002,2025-07-30,14,1
R017292,L04087,C002,2025-08-15,30,1
R017293,L03234,C010,2024-06-29,1,0
R017294,L03234,C010,2024-07-05,7,0
R017295,L03234,C010,2024-07-12,14,0
R017296,L03234,C010,2024-07-28,30,0
R017297,L02015,C003,2024-03-07,1,1
R017298,L02015,C003,2024-03-13,7,1
R017299,L02015,C003,2024-03-20,14,1
R017300,L02015,C003,2024-04-05,30,0
R017301,L01342,C007,2024-02-20,1,0
R017302,L01342,C007,2024-02-26,7,0
R017303,L01342,C007,2024-03-04,14,0
R017304,L01342,C007,2024-03-20,30,0
R017305,L00366,C006,2024-04-16,1,0
R017306,L00366,C006,2024-04-22,7,0
R017307,L00366,C006,2024-04-29,14,0
R017308,L00366,C006,2024-05-15,30,0
R017309,L02403,C010,2024-08-02,1,0
R017310,L02403,C010,2024-08-08,7,0
R017311,L02403,C010,2024-08-15,14,0
R017312,L02403,C010,2024-08-31,30,0
R017313,L03534,C007,2025-12-30,1,1
R017314,L03534,C007,2026-01-05,7,0
R017315,L03534,C007,2026-01-12,14,0
R017316,L03534,C007,2026-01-28,30,0
R017317,L02595,C006,2025-07-29,1,1
R017318,L02595,C006,2025-08-04,7,1
R017319,L02595,C006,2025-08-11,14,1
R017320,L02595,C006,2025-08-27,30,0
R017321,L02887,C007,2025-11-14,1,0
R017322,L02887,C007,2025-11-20,7,0
R017323,L02887,C007,2025-11-27,14,0
R017324,L02887,C007,2025-12-13,30,0
R017325,L03611,C007,2024-03-01,1,0
R017326,L03611,C007,2024-03-07,7,1
R017327,L03611,C007,2024-03-14,14,1
R017328,L03611,C007,2024-03-30,30,0
R017329,L00647,C002,2024-03-02,1,0
R017330,L00647,C002,2024-03-08,7,1
R017331,L00647,C002,2024-03-15,14,1
R017332,L00647,C002,2024-03-31,30,1
R017333,L00821,C001,2024-04-27,1,1
R017334,L00821,C001,2024-05-03,7,1
R017335,L00821,C001,2024-05-10,14,1
R017336,L00821,C001,2024-05-26,30,1
R017337,L02666,C001,2025-03-25,1,1
R017338,L02666,C001,2025-03-31,7,1
R017339,L02666,C001,2025-04-07,14,1
R017340,L02666,C001,2025-04-23,30,1
R017341,L00598,C003,2024-11-28,1,1
R017342,L00598,C003,2024-12-04,7,0
R017343,L00598,C003,2024-12-11,14,1
R017344,L00598,C003,2024-12-27,30,1
R017345,L00607,C006,2024-07-27,1,1
R017346,L00607,C006,2024-08-02,7,1
R017347,L00607,C006,2024-08-09,14,1
R017348,L00607,C006,2024-08-25,30,1
R017349,L02435,C006,2024-03-29,1,0
R017350,L02435,C006,2024-04-04,7,0
R017351,L02435,C006,2024-04-11,14,0
R017352,L02435,C006,2024-04-27,30,0
R017353,L02884,C005,2025-11-22,1,1
R017354,L02884,C005,2025-11-28,7,1
R017355,L02884,C005,2025-12-05,14,0
R017356,L02884,C005,2025-12-21,30,0
R017357,L02665,C006,2025-04-06,1,0
R017358,L02665,C006,2025-04-12,7,0
R017359,L02665,C006,2025-04-19,14,0
R017360,L02665,C006,2025-05-05,30,0
R017361,L02493,C003,2024-04-28,1,1
R017362,L02493,C003,2024-05-04,7,1
R017363,L02493,C003,2024-05-11,14,1
R017364,L02493,C003,2024-05-27,30,1
R017365,L03871,C010,2024-05-02,1,1
R017366,L03871,C010,2024-05-08,7,0
R017367,L03871,C010,2024-05-15,14,1
R017368,L03871,C010,2024-05-31,30,1
R017369,L00882,C003,2025-07-12,1,1
R017370,L00882,C003,2025-07-18,7,1
R017371,L00882,C003,2025-07-25,14,1
R017372,L00882,C003,2025-08-10,30,1
R017373,L04178,C008,2024-12-29,1,0
R017374,L04178,C008,2025-01-04,7,0
R017375,L04178,C008,2025-01-11,14,0
R017376,L04178,C008,2025-01-27,30,0
R017377,L02774,C009,2025-10-22,1,1
R017378,L02774,C009,2025-10-28,7,1
R017379,L02774,C009,2025-11-04,14,1
R017380,L02774,C009,2025-11-20,30,1
R017381,L01217,C009,2025-02-02,1,0
R017382,L01217,C009,2025-02-08,7,0
R017383,L01217,C009,2025-02-15,14,0
R017384,L01217,C009,2025-03-03,30,0
R017385,L04144,C003,2025-04-24,1,1
R017386,L04144,C003,2025-04-30,7,1
R017387,L04144,C003,2025-05-07,14,1
R017388,L04144,C003,2025-05-23,30,0
R017389,L02944,C007,2025-06-14,1,0
R017390,L02944,C007,2025-06-20,7,0
R017391,L02944,C007,2025-06-27,14,0
R017392,L02944,C007,2025-07-13,30,0
R017393,L03881,C007,2024-11-14,1,0
R017394,L03881,C007,2024-11-20,7,0
R017395,L03881,C007,2024-11-27,14,0
R017396,L03881,C007,2024-12-13,30,0
R017397,L03426,C005,2025-10-23,1,1
R017398,L03426,C005,2025-10-29,7,0
R017399,L03426,C005,2025-11-05,14,1
R017400,L03426,C005,2025-11-21,30,1
R017401,L03364,C006,2024-05-24,1,0
R017402,L03364,C006,2024-05-30,7,0
R017403,L03364,C006,2024-06-06,14,0
R017404,L03364,C006,2024-06-22,30,0
R017405,L02608,C003,2024-03-17,1,0
R017406,L02608,C003,2024-03-23,7,0
R017407,L02608,C003,2024-03-30,14,0
R017408,L02608,C003,2024-04-15,30,0
R017409,L00379,C005,2024-07-30,1,0
R017410,L00379,C005,2024-08-05,7,0
R017411,L00379,C005,2024-08-12,14,0
R017412,L00379,C005,2024-08-28,30,0
R017413,L02224,C003,2024-05-31,1,1
R017414,L02224,C003,2024-06-06,7,1
R017415,L02224,C003,2024-06-13,14,1
R017416,L02224,C003,2024-06-29,30,1
R017417,L02513,C008,2025-07-18,1,1
R017418,L02513,C008,2025-07-24,7,1
R017419,L02513,C008,2025-07-31,14,1
R017420,L02513,C008,2025-08-16,30,1
R017421,L03963,C006,2025-12-22,1,1
R017422,L03963,C006,2025-12-28,7,1
R017423,L03963,C006,2026-01-04,14,1
R017424,L03963,C006,2026-01-20,30,0
R017425,L03146,C003,2024-03-07,1,0
R017426,L03146,C003,2024-03-13,7,1
R017427,L03146,C003,2024-03-20,14,1
R017428,L03146,C003,2024-04-05,30,1
R017429,L04002,C010,2025-05-08,1,1
R017430,L04002,C010,2025-05-14,7,1
R017431,L04002,C010,2025-05-21,14,1
R017432,L04002,C010,2025-06-06,30,1
R017433,L00956,C009,2024-04-26,1,1
R017434,L00956,C009,2024-05-02,7,1
R017435,L00956,C009,2024-05-09,14,1
R017436,L00956,C009,2024-05-25,30,0
R017437,L03576,C007,2025-11-21,1,0
R017438,L03576,C007,2025-11-27,7,0
R017439,L03576,C007,2025-12-04,14,0
R017440,L03576,C007,2025-12-20,30,0
R017441,L01549,C008,2024-08-21,1,0
R017442,L01549,C008,2024-08-27,7,0
R017443,L01549,C008,2024-09-03,14,0
R017444,L01549,C008,2024-09-19,30,0
R017445,L01186,C008,2025-12-31,1,0
R017446,L01186,C008,2026-01-06,7,0
R017447,L01186,C008,2026-01-13,14,0
R017448,L01186,C008,2026-01-29,30,0
R017449,L03749,C006,2025-12-09,1,0
R017450,L03749,C006,2025-12-15,7,0
R017451,L03749,C006,2025-12-22,14,0
R017452,L03749,C006,2026-01-07,30,0
R017453,L00559,C002,2024-11-28,1,1
R017454,L00559,C002,2024-12-04,7,1
R017455,L00559,C002,2024-12-11,14,1
R017456,L00559,C002,2024-12-27,30,1
R017457,L01546,C009,2025-05-16,1,0
R017458,L01546,C009,2025-05-22,7,0
R017459,L01546,C009,2025-05-29,14,0
R017460,L01546,C009,2025-06-14,30,0
R017461,L04196,C002,2025-02-24,1,1
R017462,L04196,C002,2025-03-02,7,1
R017463,L04196,C002,2025-03-09,14,1
R017464,L04196,C002,2025-03-25,30,1
R017465,L03523,C001,2024-03-18,1,1
R017466,L03523,C001,2024-03-24,7,1
R017467,L03523,C001,2024-03-31,14,1
R017468,L03523,C001,2024-04-16,30,1
R017469,L02442,C006,2025-03-27,1,0
R017470,L02442,C006,2025-04-02,7,0
R017471,L02442,C006,2025-04-09,14,0
R017472,L02442,C006,2025-04-25,30,0
R017473,L01779,C005,2025-10-15,1,0
R017474,L01779,C005,2025-10-21,7,0
R017475,L01779,C005,2025-10-28,14,0
R017476,L01779,C005,2025-11-13,30,0
R017477,L04075,C003,2025-01-26,1,0
R017478,L04075,C003,2025-02-01,7,0
R017479,L04075,C003,2025-02-08,14,0
R017480,L04075,C003,2025-02-24,30,0
R017481,L01545,C003,2024-11-12,1,0
R017482,L01545,C003,2024-11-18,7,0
R017483,L01545,C003,2024-11-25,14,0
R017484,L01545,C003,2024-12-11,30,0
R017485,L03442,C005,2024-07-06,1,0
R017486,L03442,C005,2024-07-12,7,0
R017487,L03442,C005,2024-07-19,14,0
R017488,L03442,C005,2024-08-04,30,0
R017489,L01576,C001,2024-09-20,1,1
R017490,L01576,C001,2024-09-26,7,1
R017491,L01576,C001,2024-10-03,14,1
R017492,L01576,C001,2024-10-19,30,1
R017493,L00270,C004,2024-08-04,1,0
R017494,L00270,C004,2024-08-10,7,0
R017495,L00270,C004,2024-08-17,14,0
R017496,L00270,C004,2024-09-02,30,0
R017497,L01486,C002,2024-08-22,1,1
R017498,L01486,C002,2024-08-28,7,1
R017499,L01486,C002,2024-09-04,14,1
R017500,L01486,C002,2024-09-20,30,0
R017501,L01822,C009,2025-12-28,1,0
R017502,L01822,C009,2026-01-03,7,0
R017503,L01822,C009,2026-01-10,14,0
R017504,L01822,C009,2026-01-26,30,0
R017505,L00142,C010,2024-05-19,1,0
R017506,L00142,C010,2024-05-25,7,0
R017507,L00142,C010,2024-06-01,14,0
R017508,L00142,C010,2024-06-17,30,0
R017509,L02170,C008,2024-04-10,1,0
R017510,L02170,C008,2024-04-16,7,0
R017511,L02170,C008,2024-04-23,14,0
R017512,L02170,C008,2024-05-09,30,0
R017513,L01312,C006,2024-02-25,1,0
R017514,L01312,C006,2024-03-02,7,0
R017515,L01312,C006,2024-03-09,14,0
